UMAP1,UMAP2,kmeans_cluster,is_noise
-2.51,0.3,0,0
13.01,-0.85,1,0
10.37,13.98,0,0
11.5,19.74,0,1
9.95,13.62,0,0
10.31,13.58,0,0
10.96,-2.38,0,0
15.3,-3.06,1,0
10.07,-2.16,0,0
13.57,-0.45,1,0
-0.7,12.03,0,0
8.71,13.14,0,0
-1.9,-0.65,0,0
9.45,-4.37,0,0
12.96,-2.97,0,0
9.68,15.36,0,0
-1.09,11.26,0,0
-1.11,-0.09,0,0
10.89,-1.3,0,0
11.35,12.68,0,0
15.14,-2.18,1,0
9.45,-3.99,0,0
9.3,-2.89,0,0
10.65,-1.15,0,0
11.5,-3.7,0,0
-2.99,-1.65,0,0
13.24,-1.0,1,0
12.45,-2.77,0,0
10.79,13.47,0,0
8.88,13.84,0,0
-4.72,3.8,1,0
-4.33,1.75,1,0
8.12,-3.54,0,0
12.2,-3.12,1,0
13.38,-1.58,1,0
15.62,1.18,1,0
-4.09,0.48,0,0
8.92,-2.82,0,0
-2.7,1.12,1,0
9.6,13.16,0,0
-3.24,9.77,0,0
8.59,13.93,0,0
9.27,12.97,0,0
9.93,-1.4,0,0
-2.95,0.14,1,0
11.65,-3.97,0,0
11.21,14.95,0,0
9.93,13.47,0,0
9.67,-1.66,0,0
-4.47,7.85,1,0
-3.29,-1.55,0,0
10.9,14.63,0,0
-1.69,-0.06,0,0
12.65,-1.75,1,0
10.06,0.3,1,0
12.73,10.86,1,0
-4.48,0.37,1,0
-3.15,-0.13,0,0
-3.57,-1.14,0,0
10.99,13.12,0,0
9.58,-2.9,0,0
-4.87,-0.18,1,0
12.5,-0.94,0,0
-1.79,11.21,0,0
-4.1,-1.9,0,0
9.36,-2.04,0,0
9.97,-1.56,0,0
10.17,13.07,0,0
8.83,12.82,0,0
-1.82,9.79,1,0
10.63,-1.5,0,0
13.07,-1.78,1,0
10.79,15.23,0,0
6.1,2.96,0,0
7.63,13.24,0,0
-3.0,0.61,1,0
10.98,13.22,0,0
14.02,-2.24,1,0
10.99,-1.37,0,0
-3.28,11.51,0,0
10.65,-1.0,0,0
10.26,14.82,0,0
11.05,13.57,0,0
-0.78,7.42,1,0
10.15,-0.95,0,0
11.23,-4.08,0,0
11.66,-1.5,0,0
12.53,13.78,0,0
10.01,12.79,0,0
11.21,-1.87,0,0
-3.06,0.52,0,0
-4.24,-0.81,0,0
-1.62,10.33,0,0
13.15,2.55,1,0
9.97,-4.87,0,0
13.54,-1.75,1,0
8.32,12.72,0,0
10.43,11.43,0,0
10.71,-1.82,0,0
9.37,14.55,0,0
-1.43,11.46,0,0
-1.89,10.69,0,0
12.28,-2.79,1,0
9.01,14.29,0,0
12.25,-0.98,1,0
12.94,-2.28,1,0
13.7,-2.59,1,0
12.07,-2.49,0,0
10.62,-2.49,0,0
9.96,-3.41,0,0
11.65,-2.99,0,0
-3.67,11.92,0,0
10.77,-2.24,0,0
-3.97,10.06,1,0
11.74,-3.05,0,0
0.0,9.96,0,0
10.92,11.08,1,0
-4.33,7.03,1,0
13.23,-0.53,1,0
9.78,-2.04,0,0
13.13,-0.4,1,0
11.4,-3.47,0,0
6.2,4.12,0,0
10.18,15.18,0,0
10.13,-2.75,0,0
11.44,-3.59,0,0
10.36,-3.68,0,0
-2.45,1.05,1,0
10.59,-1.82,0,0
11.15,11.31,1,0
-3.33,0.38,0,0
-1.63,8.48,0,0
8.97,0.39,0,0
14.54,12.02,1,0
11.5,12.79,0,0
14.43,-2.57,1,0
9.85,-4.06,0,0
9.85,12.95,0,0
13.25,0.7,1,0
-0.9,10.39,0,0
9.91,11.26,0,0
10.83,-3.19,0,0
-2.7,10.11,0,0
12.07,-1.37,0,0
4.54,3.75,0,0
9.62,13.71,0,0
11.65,14.62,0,0
9.93,-4.45,0,0
9.19,-2.27,0,0
10.69,-2.53,0,0
10.01,-2.72,0,0
-4.91,2.07,1,0
9.93,-2.52,0,0
11.59,-2.75,0,0
-2.5,3.3,1,0
14.39,-1.24,1,0
10.51,12.78,0,0
9.56,12.55,0,0
-3.58,9.54,0,0
13.81,-1.96,1,0
12.41,-2.48,0,0
-4.29,1.81,1,0
-1.73,10.01,0,0
8.94,13.66,0,0
-4.09,1.64,1,0
11.33,-2.01,0,0
10.22,13.15,0,0
11.38,-1.78,0,0
-4.29,1.16,1,0
10.3,12.32,0,0
-3.79,0.52,0,0
13.03,12.55,1,0
8.02,11.74,0,0
13.52,-3.83,1,0
-3.42,1.12,1,0
12.37,-3.88,1,0
13.68,-4.47,1,0
-0.14,10.78,0,0
11.24,-3.97,0,0
-3.44,3.21,1,0
-5.88,2.46,1,0
12.45,-2.63,0,0
9.91,-1.02,0,0
-4.45,5.73,1,0
5.45,3.15,0,0
10.39,-2.69,0,0
12.77,-0.37,1,0
8.1,13.46,0,0
15.06,-1.32,1,0
13.52,-0.77,1,0
11.38,-3.11,0,0
-2.79,10.26,1,0
-0.43,9.72,0,0
11.53,-2.66,0,0
-0.95,10.3,0,0
9.36,-2.54,0,0
12.02,-0.7,1,0
-3.25,-0.68,0,0
10.88,-3.65,0,0
-3.83,8.95,1,0
5.21,4.89,0,0
14.47,-1.18,1,0
11.57,11.81,0,0
10.7,-2.3,0,0
14.8,13.22,1,0
14.52,10.26,1,0
12.51,-2.15,0,0
-3.39,1.28,1,0
13.87,-2.07,1,0
15.54,1.6,1,0
9.56,-1.87,0,0
10.59,-3.9,0,0
-4.15,1.03,1,0
-2.26,-1.18,0,0
11.67,13.35,0,0
13.04,-1.17,1,0
9.56,12.89,0,0
10.62,12.42,0,0
11.36,13.93,0,0
9.18,13.8,0,0
12.48,0.12,1,0
14.21,-3.62,1,0
12.09,-3.58,0,0
10.56,-3.37,0,0
-0.59,11.0,0,0
9.92,14.26,0,0
10.19,8.96,0,0
9.43,13.44,0,0
10.63,-3.6,0,0
9.56,13.27,0,0
8.86,13.32,0,0
14.17,-0.09,1,0
6.9,4.31,0,0
7.72,13.12,0,0
15.1,-2.22,1,0
16.86,0.68,1,0
-1.4,10.26,0,0
10.37,-3.18,0,0
-2.04,0.68,1,0
12.43,-2.94,1,0
-3.23,0.8,1,0
-4.58,7.5,1,0
-3.27,1.39,1,0
15.4,10.19,1,0
10.56,13.82,0,0
14.26,0.15,1,0
8.95,-2.2,0,0
14.71,8.34,1,0
11.49,11.54,0,0
14.04,15.4,1,0
13.41,-0.32,1,0
13.9,-1.91,1,0
-2.08,9.19,0,0
9.68,-2.08,0,0
11.6,-1.08,0,0
11.56,-1.82,0,0
11.42,11.87,1,0
-2.8,7.76,1,0
13.89,0.33,1,0
11.79,12.24,1,0
10.8,13.11,0,0
10.99,11.18,1,0
10.51,12.23,0,0
-2.39,-0.11,0,0
11.23,12.7,1,0
12.15,-1.33,0,0
-3.88,7.5,1,0
-3.59,10.27,0,0
-4.07,1.21,0,0
13.47,-1.89,1,0
-2.61,8.04,1,0
-3.94,-0.52,0,0
10.44,14.67,0,0
10.31,-2.73,0,0
9.66,12.61,0,0
-4.07,1.31,1,0
12.9,11.94,1,0
10.87,-0.53,1,0
-2.58,8.69,1,0
12.75,8.53,1,0
12.02,-2.79,0,0
11.89,-3.19,0,0
13.23,-0.49,1,0
7.06,12.94,0,0
13.04,10.13,1,0
11.79,-2.86,0,0
14.52,-2.51,1,0
-4.32,1.64,1,0
10.39,14.07,0,0
-0.26,10.98,0,0
9.37,13.52,0,0
11.98,-3.86,0,0
-1.91,10.33,0,0
11.22,-1.86,1,0
14.5,2.24,1,0
-3.03,1.76,1,0
10.6,14.06,0,0
12.35,9.5,1,0
-4.18,0.51,0,0
-2.88,10.94,0,0
9.52,-2.98,0,0
8.42,-2.44,0,0
11.7,-0.58,1,0
11.11,-2.32,0,0
5.7,3.96,0,0
11.87,-3.73,0,0
13.84,-1.98,1,0
-2.77,-0.6,0,0
11.07,-1.37,0,0
16.19,-0.33,1,0
11.14,-3.16,0,0
12.35,-2.58,0,0
9.15,14.35,0,0
11.53,-3.27,0,0
-4.2,0.29,0,0
-1.94,10.85,0,0
10.92,-1.1,0,0
-1.88,6.54,1,0
10.72,-3.34,0,0
-4.38,6.71,1,0
-4.54,7.32,1,0
10.34,-0.47,0,0
9.3,13.65,0,0
-3.65,1.83,1,0
12.28,-4.26,0,0
9.85,11.45,0,0
12.59,-1.95,1,0
13.17,-0.46,1,0
10.79,-5.29,0,0
12.67,13.65,1,0
14.06,12.1,1,0
10.49,14.12,0,0
-2.81,9.66,1,0
10.3,-3.86,0,0
10.09,-2.16,0,0
-3.68,0.22,0,0
-3.77,0.92,1,0
12.64,-2.62,1,0
9.04,13.07,0,0
11.62,-0.49,1,0
14.04,-0.64,1,0
14.47,-1.92,1,0
-2.99,1.2,0,0
13.22,10.83,1,0
-4.04,-2.58,0,0
11.57,-1.27,0,0
10.1,-3.91,0,0
-5.24,-1.42,0,0
10.52,-2.1,0,0
8.53,11.15,0,0
10.73,-0.62,1,0
11.05,11.53,1,0
-2.68,2.33,1,0
-3.59,0.16,0,0
-6.94,-0.02,1,0
9.79,-2.7,0,0
13.33,11.34,1,0
-1.46,10.39,0,0
10.61,-3.65,0,0
10.58,12.88,0,0
-2.45,7.13,1,0
14.08,-4.22,1,0
-3.16,2.17,1,0
-3.29,2.01,1,0
10.23,13.79,0,0
-3.31,1.11,1,0
11.71,-3.34,0,0
14.37,0.48,1,0
-2.52,-0.52,0,0
12.08,11.1,1,0
-1.98,10.78,1,0
10.99,-2.26,0,0
-1.49,9.53,1,0
9.67,12.78,0,0
-4.84,1.09,1,0
9.79,12.62,0,0
8.52,12.21,0,0
9.56,-2.27,0,0
12.59,12.8,1,0
9.64,-2.04,0,0
10.88,-1.28,0,0
7.37,13.81,0,0
11.41,12.56,0,0
13.52,-0.58,1,0
-5.03,0.64,1,0
11.35,-2.65,0,0
11.24,-3.09,0,0
12.32,-0.55,1,0
17.18,-0.36,1,0
11.56,11.64,1,0
12.75,-5.36,0,0
-3.57,-0.91,0,0
11.06,11.13,1,0
10.75,15.59,0,0
8.66,14.05,0,0
-1.52,10.11,0,0
-2.76,-0.17,0,0
-3.05,1.32,1,0
11.23,11.92,1,0
-3.52,2.88,1,0
11.42,13.85,0,0
11.13,-1.36,0,0
12.3,10.93,1,0
10.99,13.39,0,0
10.37,-3.0,0,0
7.86,-2.18,0,0
-2.94,-1.11,0,0
-2.83,-1.18,0,0
13.04,-0.91,1,0
-1.46,11.61,0,0
9.9,-2.3,0,0
5.68,3.49,0,0
11.78,-2.22,1,0
11.65,-3.07,0,0
8.37,-2.99,0,0
10.49,-3.64,0,0
-3.41,2.14,1,0
-2.2,0.39,0,0
8.18,13.18,0,0
-1.05,10.09,0,0
-1.62,7.8,1,0
-2.68,2.73,1,0
11.27,-2.16,0,0
11.66,-3.39,0,0
8.4,13.52,0,0
12.18,-0.87,0,0
12.12,12.97,0,0
10.8,-1.68,0,0
9.88,11.91,0,0
12.35,-2.97,0,0
-4.26,1.12,1,0
-4.16,-0.23,0,0
10.18,13.68,0,0
-0.78,11.35,0,0
-2.91,11.0,0,0
11.17,14.12,0,0
9.84,-3.25,0,0
-3.72,-1.23,0,0
12.09,13.64,0,0
12.24,-0.57,1,0
10.52,-2.67,0,0
-2.59,8.23,1,0
-3.6,1.59,1,0
-3.39,2.03,1,0
-4.28,11.16,0,0
10.34,-1.68,0,0
8.83,12.73,0,0
-2.89,11.79,0,0
9.02,-2.2,0,0
9.79,12.88,0,0
11.38,12.68,1,0
-3.91,11.13,1,0
9.56,11.95,0,0
8.22,12.71,0,0
9.26,12.4,0,0
-4.25,8.15,1,0
12.81,14.4,0,0
11.64,-1.24,0,0
9.48,13.99,0,0
14.82,9.02,1,0
12.5,11.62,1,0
-3.26,10.54,0,0
-3.32,3.0,1,0
10.2,12.08,0,0
9.72,14.17,0,0
11.97,-0.57,0,0
10.81,10.67,0,0
11.8,-0.83,1,0
7.61,15.51,0,0
-2.68,4.65,1,0
10.61,10.68,1,0
-2.14,0.3,0,0
12.31,9.18,1,0
9.68,12.68,0,0
10.64,-4.28,0,0
9.29,-1.71,0,0
3.88,7.09,0,1
14.81,-0.08,1,0
10.26,12.44,0,0
11.87,-0.36,1,0
10.05,13.85,0,0
12.08,-3.22,0,0
14.3,-2.92,1,0
7.03,-0.4,0,0
12.71,-2.44,1,0
-3.14,-0.46,0,0
-2.03,10.24,0,0
13.2,-3.32,1,0
11.45,11.89,0,0
10.46,11.74,0,0
-3.52,9.68,1,0
10.36,-2.34,0,0
-1.87,11.39,0,0
-2.43,0.13,0,0
14.24,8.87,1,0
8.65,13.33,0,0
-6.21,2.69,1,0
12.09,11.8,1,0
8.65,-2.07,0,0
11.72,13.3,0,0
11.01,-2.11,0,0
-3.04,1.33,1,0
11.46,-0.56,1,0
11.91,-1.84,0,0
10.48,-2.1,0,0
6.07,4.18,0,0
10.47,-2.46,0,0
-4.51,-0.25,0,0
11.45,-3.08,0,0
14.67,-1.26,1,0
8.69,-1.92,0,0
9.27,-0.82,0,0
14.11,8.22,1,0
-3.63,-1.23,0,0
7.74,11.84,0,0
13.08,-0.98,1,0
11.08,-2.15,0,0
9.03,13.05,0,0
12.71,0.04,0,0
9.92,-3.49,0,0
11.46,-3.05,0,0
15.0,12.66,1,0
13.14,11.22,1,0
11.96,12.67,1,0
15.64,9.29,1,0
7.25,1.41,0,1
12.61,-2.02,1,0
9.96,-4.06,0,0
-2.21,-0.52,0,0
12.01,-2.5,0,0
8.75,14.63,0,0
9.07,-2.67,0,0
-4.38,1.71,1,0
12.83,-2.2,0,0
8.74,12.51,0,0
10.24,-3.5,0,0
-2.59,3.66,1,0
16.68,0.09,1,0
9.81,12.02,0,0
-4.23,1.38,1,0
-4.53,0.38,1,0
11.38,12.66,1,0
9.44,13.22,0,0
11.76,-3.76,0,0
-0.44,11.78,0,0
9.81,-2.97,0,0
12.24,0.06,1,0
12.04,-1.11,0,0
-2.17,0.83,1,0
-0.51,-1.67,0,0
-2.61,2.14,1,0
10.35,13.67,0,0
9.43,12.85,0,0
14.06,-1.49,1,0
13.08,-2.95,1,0
9.35,12.61,0,0
5.41,4.03,0,0
10.09,13.31,0,0
11.39,-0.58,1,0
9.52,-2.2,0,0
-2.85,1.25,0,0
11.15,-3.44,0,0
11.42,-1.56,1,0
-4.16,-0.13,0,0
8.45,-2.68,0,0
-3.72,2.16,1,0
11.4,1.66,1,0
9.49,13.41,0,0
-1.38,-1.01,0,0
10.94,-1.6,0,0
14.4,-1.8,1,0
10.51,-1.79,0,0
10.69,-1.68,0,0
9.29,12.88,0,0
11.05,13.33,0,0
-0.54,9.91,1,0
13.33,9.03,1,0
-5.89,0.11,1,0
-3.27,3.57,1,0
-4.68,4.67,1,0
10.24,13.82,0,0
-2.92,4.63,1,0
11.97,10.94,1,0
11.92,-0.95,0,0
12.21,9.42,1,0
-3.74,-1.26,0,0
9.19,12.32,0,0
12.88,10.62,1,0
12.27,-0.86,1,0
9.24,-2.64,0,0
-3.09,10.59,1,0
11.1,-1.7,0,0
14.5,-1.19,1,0
11.73,-3.0,0,0
-4.28,3.2,1,0
-3.34,10.17,1,0
-2.6,11.0,0,0
12.83,-0.18,1,0
-5.54,2.04,1,0
-3.67,9.83,0,0
0.29,9.82,0,0
12.01,-2.06,1,0
14.27,-1.75,1,0
-2.73,0.51,0,0
11.64,-0.91,1,0
14.35,-1.18,1,0
8.2,-1.7,0,0
-3.56,9.37,0,0
14.0,-2.26,1,0
10.43,-0.32,1,0
13.29,0.27,1,0
-0.72,10.58,0,0
12.17,12.7,1,0
10.79,-0.01,0,0
10.14,11.32,1,0
10.7,10.41,1,0
11.5,-3.24,1,0
14.55,-3.38,0,0
11.66,-3.17,0,0
12.19,-2.84,0,0
11.23,-3.17,0,0
10.38,14.43,0,0
10.01,-1.89,0,0
11.15,-1.57,0,0
15.8,-0.51,1,0
9.43,13.64,0,0
8.91,-2.06,0,0
9.74,-2.17,0,0
11.85,-2.75,1,0
10.8,15.12,0,0
-3.05,9.11,1,0
-3.85,-1.01,0,0
11.24,12.21,0,0
9.41,-4.62,0,0
11.86,13.94,0,0
10.55,-1.9,0,0
-3.09,0.57,0,0
16.06,8.31,1,0
-2.02,9.72,1,0
9.72,13.03,0,0
9.46,13.06,0,0
-2.51,1.12,1,0
10.13,-1.8,0,0
14.9,-0.07,1,0
12.84,-2.2,0,0
10.54,-1.86,0,0
10.29,10.83,0,0
-2.73,1.42,1,0
11.2,-2.63,0,0
9.73,-2.44,0,0
10.82,8.9,1,0
10.38,-1.93,0,0
10.19,-4.18,0,0
-5.37,0.31,1,0
12.68,-2.69,0,0
8.78,12.9,0,0
-3.92,1.61,1,0
8.34,12.28,0,0
-0.02,9.22,1,0
-1.65,9.48,0,0
12.07,-3.37,0,0
-2.23,-0.02,0,0
13.14,14.56,1,0
11.06,15.99,0,0
11.51,-3.34,0,0
-0.33,10.6,0,0
10.17,12.02,0,0
-4.35,0.65,0,0
8.23,-2.06,0,0
-3.34,3.37,1,0
9.72,12.24,0,0
10.02,-2.66,0,0
10.04,-1.91,0,0
11.65,-0.98,0,0
10.11,-2.47,0,0
-1.45,10.55,0,0
9.92,-2.9,0,0
0.06,8.68,1,0
8.93,14.23,0,0
10.38,-2.6,0,0
10.79,-0.65,0,0
8.12,13.88,0,0
-4.74,0.6,1,0
13.08,-1.4,1,0
8.6,12.63,0,0
13.84,-3.11,1,0
9.03,13.16,0,0
13.83,12.44,1,0
10.39,13.55,0,0
9.46,-3.0,0,0
10.08,-2.53,0,0
-1.37,12.18,0,0
10.87,-3.95,0,0
9.24,13.45,0,0
8.23,1.04,0,0
12.18,-0.93,1,0
-4.35,-0.16,0,0
12.96,-1.37,1,0
11.95,-3.86,0,0
9.83,-2.83,0,0
10.19,14.67,0,0
-1.71,8.79,0,0
10.63,11.82,0,0
13.36,11.81,1,0
10.83,-2.41,0,0
-2.1,1.24,1,0
9.09,-2.69,0,0
12.55,-2.81,0,0
12.82,-2.66,1,0
8.95,-3.98,0,0
-3.89,-0.66,0,0
10.54,-1.85,0,0
10.66,14.44,0,0
8.26,-3.58,0,0
-4.58,0.94,1,0
-5.79,0.63,1,0
5.85,5.76,0,0
11.2,-1.11,0,0
11.69,-2.17,0,0
-1.79,-1.43,0,0
10.75,-5.67,0,0
13.87,11.63,1,0
14.89,7.7,1,0
9.29,15.69,0,0
16.74,8.49,1,0
12.3,-3.23,1,0
-3.57,-0.3,0,0
-5.38,0.48,0,0
-4.83,8.34,1,0
-2.92,-0.02,0,0
11.03,-3.13,0,0
16.79,1.53,1,0
11.21,13.4,0,0
13.35,-1.87,1,0
9.35,13.89,0,0
9.87,-1.37,0,0
15.45,9.54,1,0
-3.3,10.32,0,0
11.0,-3.58,0,0
9.02,12.85,0,0
-4.26,4.7,1,0
10.66,-4.09,0,0
10.36,-2.87,0,0
12.78,11.69,1,0
11.06,-1.61,0,0
2.23,4.79,0,0
-3.74,-0.43,0,0
-3.8,0.51,0,0
12.1,-1.91,1,0
9.05,-3.13,0,0
14.82,9.75,1,0
10.81,11.27,0,0
11.43,13.57,0,0
10.98,-4.84,0,0
9.4,13.76,0,0
-3.17,9.18,1,0
11.29,-1.28,0,0
12.18,-1.43,1,0
-1.44,9.1,1,0
11.79,-4.82,0,0
12.23,-3.15,1,0
-3.09,1.01,1,0
10.76,11.52,1,0
-3.5,2.55,1,0
10.35,12.65,0,0
9.29,-2.33,0,0
9.1,14.82,0,0
13.35,-3.08,1,0
-3.09,-1.65,0,0
8.85,12.5,0,0
10.18,11.68,0,0
9.26,-1.93,0,0
-4.44,2.11,1,0
11.49,12.49,0,0
10.36,13.93,0,0
10.75,-3.22,0,0
10.47,-2.51,0,0
10.65,-3.09,0,0
8.64,-3.16,0,0
9.89,-2.86,0,0
14.37,-1.36,1,0
12.38,13.42,0,0
9.49,-1.17,0,0
-1.98,9.45,0,0
11.15,12.59,0,0
8.31,11.82,0,0
12.32,-2.1,1,0
12.14,-3.73,0,0
11.13,-0.38,0,0
13.36,1.7,1,0
9.26,12.93,0,0
12.93,-0.62,1,0
14.33,-0.46,1,0
-1.49,7.99,1,0
10.92,13.93,0,0
6.55,4.63,0,0
-2.01,1.05,0,0
12.06,-1.71,0,0
-3.68,0.54,0,0
8.47,13.42,0,0
12.37,-2.49,0,0
12.92,9.7,1,0
9.34,-2.48,0,0
15.83,-0.77,1,0
14.17,-1.29,1,0
10.7,-1.08,1,0
-0.09,11.03,1,0
11.93,-1.39,0,0
11.39,-2.96,0,0
9.99,-4.14,0,0
11.65,-3.34,0,0
8.89,13.39,0,0
11.73,-3.12,0,0
-1.5,10.1,0,0
14.53,-1.89,1,0
17.02,10.68,1,0
13.07,-2.03,1,0
9.1,12.24,0,0
-3.75,10.49,0,0
11.71,10.36,1,0
12.08,-0.91,1,0
10.37,13.72,0,0
-3.98,0.26,0,0
10.12,12.55,0,0
11.41,-1.9,0,0
-4.45,1.27,1,0
8.62,-1.91,0,0
7.25,13.32,0,0
7.69,12.89,0,0
13.6,-2.28,1,0
12.62,-3.7,0,0
12.13,-0.84,1,0
-2.32,2.18,1,0
9.46,12.22,0,0
-2.83,2.45,1,0
17.15,9.23,1,0
-4.0,0.02,0,0
-4.3,-0.21,0,0
9.71,-2.41,0,0
10.72,13.33,0,0
-0.78,10.7,0,0
12.97,-1.6,1,0
10.71,-2.02,0,0
12.47,-4.15,0,0
16.51,1.41,1,0
13.69,-1.79,1,0
11.8,-2.83,0,0
8.81,13.77,0,0
-4.33,0.58,1,0
13.25,-2.07,1,0
-3.73,-1.19,0,0
-2.73,8.0,1,0
-3.85,6.41,1,0
-3.87,1.62,1,0
13.78,9.0,1,0
8.39,13.01,0,0
-3.2,11.38,0,0
11.09,14.91,0,0
9.79,-3.06,0,0
12.15,-3.97,1,0
12.98,-2.09,1,0
12.81,-1.14,1,0
-2.87,7.91,1,0
-3.42,9.72,1,0
13.65,0.32,1,0
12.06,-2.46,0,0
-3.37,9.64,0,0
9.35,-2.21,0,0
-1.46,10.54,0,0
-4.98,-0.56,0,0
0.35,3.81,0,0
10.83,-1.04,0,0
9.96,13.72,0,0
-3.22,3.12,1,0
12.63,-0.16,1,0
11.96,-3.77,0,0
9.57,13.03,0,0
10.43,13.87,0,0
7.04,13.92,0,0
12.77,-2.36,1,0
-3.42,10.24,0,0
12.28,9.84,1,0
-2.61,1.85,1,0
9.11,12.8,0,0
10.84,-3.59,0,0
8.21,-2.22,0,0
13.87,-0.56,1,0
11.73,-3.5,1,0
12.11,-4.76,1,0
11.18,12.46,0,0
10.03,-1.0,0,0
-2.9,-0.81,0,0
-1.99,10.13,0,0
-2.11,11.09,0,0
11.25,-3.02,0,0
12.97,-0.51,1,0
12.15,11.78,1,0
10.8,-3.17,0,0
12.21,-1.03,0,0
10.35,-1.83,0,0
-2.51,-1.47,0,0
12.75,-0.44,1,0
10.23,-3.54,0,0
11.89,-3.78,1,0
13.43,-3.65,1,0
11.65,-2.78,0,0
4.79,4.99,0,0
11.46,12.62,0,0
12.74,2.37,1,0
10.88,13.77,0,0
-2.73,2.01,1,0
-6.49,3.61,1,0
10.05,10.66,0,0
10.64,12.13,0,0
-1.35,-0.72,0,0
10.67,13.2,0,0
-1.75,9.3,1,0
15.63,-0.12,1,0
11.99,-1.1,0,0
5.31,20.79,0,1
-3.84,10.04,1,0
8.79,0.42,0,0
-3.12,0.3,1,0
11.13,-0.81,0,0
-3.51,7.74,1,0
10.54,-1.78,0,0
9.08,12.68,0,0
10.65,11.75,0,0
15.39,-1.63,1,0
8.48,13.29,0,0
-3.41,0.64,1,0
9.45,14.96,0,0
8.97,-2.46,0,0
1.97,3.67,0,0
-2.82,9.79,0,0
-1.95,11.04,0,0
11.02,13.48,0,0
-2.38,-0.22,0,0
15.22,-0.39,1,0
11.02,7.58,1,0
10.87,13.09,0,0
10.19,14.28,0,0
14.14,-1.36,1,0
12.28,0.1,1,0
-2.73,0.3,0,0
10.48,-1.73,0,0
14.26,12.91,1,0
10.36,-3.38,0,0
-4.04,9.26,1,0
12.48,0.15,1,0
10.17,12.55,0,0
8.61,-2.48,0,0
-1.96,-0.0,0,0
9.72,11.98,0,0
7.52,14.36,0,0
11.58,9.83,1,0
-2.37,2.45,1,0
9.28,-1.96,0,0
13.7,-3.34,1,0
13.02,11.68,1,0
10.19,9.34,0,0
11.12,-3.17,0,0
12.31,-0.65,1,0
-2.59,11.24,0,0
11.23,-2.93,0,0
8.74,13.75,0,0
-1.77,3.01,1,0
12.16,-0.31,0,0
10.67,-4.64,0,0
9.77,15.13,0,0
10.83,-1.59,0,0
-4.35,9.48,1,0
-2.29,12.94,0,0
11.68,-4.97,0,0
-1.54,9.95,0,0
-5.12,-1.68,0,0
13.53,-3.34,1,0
-5.75,4.06,1,0
11.97,-3.1,0,0
-2.31,-0.02,0,0
10.9,13.91,0,0
8.66,-2.91,0,0
10.52,-0.9,1,0
1.32,3.25,0,0
-3.9,-0.37,0,0
10.94,-2.38,0,0
13.35,-1.9,1,0
-2.15,0.18,0,0
10.7,14.44,0,0
14.05,12.52,1,0
8.94,12.55,0,0
9.11,-3.31,0,0
-2.86,4.07,1,0
9.54,12.48,0,0
12.91,13.57,1,0
11.1,12.06,1,0
13.02,11.67,1,0
-1.87,9.52,0,0
-5.26,1.8,1,0
9.36,-2.67,0,0
-2.7,8.43,1,0
11.62,10.28,1,0
-2.21,-0.8,0,0
-3.23,9.46,1,0
11.44,-1.75,0,0
14.18,14.15,1,0
10.3,-0.9,0,0
13.15,-0.08,1,0
10.64,-1.73,0,0
11.42,11.04,1,0
-2.67,1.47,1,0
10.2,-0.03,1,0
-4.0,-0.8,0,0
10.94,-2.15,0,0
11.73,-0.14,1,0
-7.17,3.23,1,0
10.27,-1.46,0,0
-3.88,-0.62,0,0
-3.81,4.12,1,0
10.5,12.58,0,0
11.35,-0.99,0,0
-2.83,0.16,0,0
-1.83,9.42,1,0
-0.96,0.53,1,0
14.12,-4.84,1,0
14.36,-2.84,1,0
-3.56,10.5,0,0
9.37,13.4,0,0
-3.36,0.38,0,0
10.78,-1.69,0,0
-6.38,3.92,1,0
15.42,9.8,1,0
11.35,-1.57,1,0
12.48,-3.31,1,0
12.1,-0.78,0,0
14.29,-0.21,1,0
8.98,13.56,0,0
10.55,-1.59,0,0
11.57,11.33,1,0
12.31,-0.23,1,0
10.06,-3.44,0,0
-1.04,9.9,0,0
11.47,-2.01,0,0
-2.46,11.22,0,0
14.52,-0.1,1,0
-1.66,10.91,0,0
8.72,13.32,0,0
12.05,-0.74,0,0
11.92,13.59,0,0
-1.97,12.86,0,0
-4.05,-0.44,0,0
-1.58,9.36,1,0
-3.47,7.49,1,0
-2.12,1.88,1,0
11.23,-2.22,0,0
10.24,13.99,0,0
11.47,-0.4,1,0
10.45,13.43,0,0
12.68,-2.41,0,0
11.89,-1.55,0,0
12.98,-4.21,1,0
-1.66,10.19,0,0
-1.82,9.68,1,0
11.13,13.4,0,0
-3.1,8.61,1,0
10.98,-2.29,0,0
10.61,14.38,0,0
-2.88,0.53,0,0
-2.24,0.07,0,0
12.25,-4.19,1,0
10.2,-3.84,0,0
12.89,14.29,1,0
-2.16,-0.43,0,0
10.24,-2.24,0,0
11.21,-0.67,0,0
16.23,0.39,1,0
-5.07,0.99,1,0
9.33,13.19,0,0
11.53,-1.31,1,0
11.61,13.28,0,0
8.78,12.58,0,0
9.23,-2.65,0,0
13.8,-1.78,1,0
9.94,15.89,0,0
10.25,13.43,0,0
12.96,-4.16,1,0
9.79,13.52,0,0
-2.01,10.3,0,0
-2.72,-1.85,0,0
9.32,-2.52,0,0
13.46,-1.48,1,0
9.53,11.91,0,0
8.39,12.77,0,0
13.24,-2.15,1,0
-1.04,9.47,1,0
5.5,3.92,0,0
11.49,-4.36,0,0
